trial_label,n_frames,duration_s,fps_est,confidence_thresh,flagged_pct_final,interpolated_pct,max_interpolated_gap_frames,max_interpolated_gap_s,r_raw_vs_interp_on_measured,rmse_raw_vs_interp_on_measured_mm,r_interp_vs_smooth,rmse_interp_vs_smooth_mm,mae_interp_vs_smooth_mm,nrmse_interp_vs_smooth,psd_total_power_ratio_smooth_over_interp,psd_highfreq_power_ratio_gt3Hz,blink_pit_count,event1_onset_s,event1_baseline_mm,event1_min_mm,event1_amplitude_mm,event1_relative_amplitude,event1_time_to_min_s,event1_latency10_s,event2_onset_s,event2_baseline_mm,event2_min_mm,event2_amplitude_mm,event2_relative_amplitude,event2_time_to_min_s,event2_latency10_s
PLR_Tuna_L_1920x1080_30_AVG,3321,110.66666666666038,30.0,0.75,17.645287563986752,0.0,0,0.0,,,0.9930672560438375,0.02566860327175336,0.019459949428626243,0.012834301636019603,0.958556040530216,0.48193415830245034,0,3.0,5.798809523809494,4.339523809523961,1.4592857142855324,0.2516526380619695,0.33333333333314386,0.03333333333316091,63.25,5.921626984128588,5.879761904761365,0.0418650793672235,0.007069860948592705,0.016666666663070373,
