frame_id,timestamp,diameter_mm,diameter,confidence,is_bad_data
95,3.1666666666664867,4.416666666666846,132.5000000000054,1.0,False
96,3.199999999999818,4.416666666666666,132.49999999999997,1.0,False
97,3.2333333333331495,4.400000000000092,132.00000000000276,1.0,False
98,3.266666666666481,4.383333333333426,131.50000000000279,1.0,False
99,3.2999999999998124,4.350000000000187,130.5000000000056,1.0,False
100,3.333333333333144,4.366666666666572,130.99999999999716,1.0,False
101,3.3666666666664753,4.316666666666954,129.50000000000864,1.0,False
102,3.3999999999998067,4.399999999999517,131.9999999999855,1.0,False
103,3.433333333333138,4.4,132.0,1.0,False
104,3.4666666666664696,4.4,132.0,1.0,False
105,3.499999999999801,4.4,132.0,1.0,False
106,3.5333333333331325,4.449999999999699,133.49999999999096,1.0,False
107,3.566666666666464,4.4666666666665655,133.99999999999696,1.0,False
108,3.5999999999997954,4.466666666666666,133.99999999999997,1.0,False
109,3.633333333333127,4.466666666666667,134.0,1.0,True
110,3.6666666666664582,4.450000000000104,133.50000000000313,1.0,False
111,3.6999999999997897,4.483333333333123,134.4999999999937,1.0,False
112,3.733333333333121,4.533333333333015,135.99999999999045,1.0,False
113,3.7666666666664526,4.649999999999251,139.49999999997752,1.0,False
114,3.799999999999784,4.699999999999676,140.99999999999028,1.0,False
115,3.8333333333331154,4.666666666666885,140.00000000000654,1.0,False
116,3.866666666666447,4.699999999999781,140.99999999999343,1.0,False
117,3.8999999999997783,4.683333333333444,140.5000000000033,1.0,False
118,3.9333333333331097,4.716666666666443,141.4999999999933,1.0,False
119,3.966666666666441,4.749999999999774,142.49999999999324,1.0,False
120,3.9999999999997726,4.733333333333447,142.0000000000034,1.0,False
121,4.033333333333104,4.8333333333326465,144.9999999999794,1.0,False
122,4.0666666666664355,4.800000000000231,144.00000000000693,1.0,False
123,4.099999999999767,4.8499999999996515,145.49999999998954,1.0,False
124,4.133333333333098,4.874999999999824,146.2499999999947,1.0,True
125,4.16666666666643,4.866666666666726,146.00000000000176,1.0,False
126,4.199999999999761,4.833333333333572,145.00000000000716,1.0,False
127,4.233333333333093,4.84999999999988,145.4999999999964,1.0,False
128,4.266666666666424,5.016666666665454,150.49999999996362,1.0,False
129,4.299999999999756,4.933333333333944,148.0000000000183,1.0,False
130,4.333333333333087,4.933333333333334,148.0,1.0,False
131,4.3666666666664185,5.0166666666660475,150.4999999999814,1.0,False
132,4.39999999999975,5.033333333333208,150.99999999999625,1.0,False
133,4.433333333333081,4.950000000000631,148.50000000001893,1.0,False
134,4.466666666666413,4.999999999999619,149.99999999998857,1.0,False
135,4.499999999999744,5.0,150.0,1.0,False
136,4.533333333333076,5.0499999999996135,151.4999999999884,1.0,False
137,4.566666666666407,5.016666666666926,150.5000000000078,1.0,False
138,4.5999999999997385,5.000000000000131,150.00000000000392,1.0,False
139,4.63333333333307,5.099999999999211,152.99999999997632,1.0,False
140,4.666666666666401,5.1,153.0,1.0,False
141,4.699999999999733,5.066666666666934,152.00000000000801,1.0,False
142,4.733333333333064,5.133333333332795,153.99999999998383,1.0,False
143,4.766666666666396,5.100000000000271,153.00000000000813,1.0,False
144,4.799999999999727,5.166666666666122,154.99999999998366,1.0,False
145,4.833333333333059,5.133333333333608,154.00000000000824,1.0,False
146,4.86666666666639,5.199999999999448,155.99999999998343,1.0,False
147,4.8999999999997215,5.183333333333472,155.50000000000415,1.0,False
148,4.933333333333053,5.108333333333965,153.25000000001896,1.0,True
149,4.966666666666384,5.1333333333331215,153.99999999999363,1.0,False
150,4.999999999999716,5.199999999999432,155.99999999998295,1.0,False
151,5.033333333333047,5.216666666666524,156.4999999999957,1.0,False
152,5.066666666666379,5.200000000000144,156.00000000000432,1.0,False
153,5.09999999999971,5.233333333333044,156.9999999999913,1.0,False
154,5.1333333333330415,5.2000000000002915,156.00000000000875,1.0,False
155,5.166666666666373,5.2,156.0,1.0,False
156,5.199999999999704,5.283333333332594,158.49999999997783,1.0,False
157,5.233333333333036,5.266666666666815,158.00000000000443,1.0,False
158,5.266666666666367,5.216666666667116,156.50000000001347,1.0,False
159,5.299999999999699,5.2666666666662145,157.99999999998644,1.0,False
160,5.33333333333303,5.233333333333636,157.0000000000091,1.0,False
161,5.366666666666362,5.249999999999847,157.49999999999542,1.0,False
162,5.399999999999693,5.233333333333487,157.0000000000046,1.0,False
163,5.4333333333330245,5.28333333333287,158.49999999998607,1.0,False
164,5.466666666666356,5.299999999999844,158.99999999999534,1.0,True
165,5.499999999999687,5.2833333333334895,158.5000000000047,1.0,False
166,5.533333333333019,5.299999999999843,158.99999999999528,1.0,False
167,5.56666666666635,5.333333333333017,159.9999999999905,1.0,False
168,5.599999999999682,5.366666666666349,160.99999999999048,1.0,False
169,5.633333333333013,5.316666666667146,159.50000000001438,1.0,False
170,5.6666666666663446,5.366666666666183,160.9999999999855,1.0,False
171,5.699999999999676,5.350000000000162,160.50000000000486,1.0,False
172,5.733333333333007,5.366666666666504,160.9999999999951,1.0,False
173,5.766666666666339,5.350000000000164,160.50000000000492,1.0,False
174,5.79999999999967,5.383333333333004,161.49999999999014,1.0,False
175,5.833333333333002,5.466666666665839,163.99999999997516,1.0,False
176,5.866666666666333,5.383333333334166,161.50000000002498,1.0,False
177,5.899999999999665,5.383333333333333,161.5,1.0,False
178,5.933333333332996,5.4166666666663295,162.49999999998988,1.0,False
179,5.9666666666663275,5.333333333334181,160.00000000002544,1.0,False
180,5.999999999999659,5.416666666665813,162.4999999999744,1.0,False
181,6.03333333333299,5.3666666666671805,161.0000000000154,1.0,False
182,6.066666666666322,5.41666666666615,162.4999999999845,1.0,False
183,6.099999999999653,5.466666666666147,163.99999999998442,1.0,False
184,6.133333333332985,5.450000000000174,163.50000000000523,1.0,False
185,6.166666666666316,5.400000000000526,162.00000000001577,1.0,False
186,6.199999999999648,5.424999999999736,162.74999999999207,1.0,True
187,6.233333333332979,5.449999999999735,163.49999999999204,1.0,False
188,6.2666666666663104,5.466666666666489,163.99999999999469,1.0,False
189,6.299999999999642,5.433333333333691,163.00000000001071,1.0,False
190,6.333333333332973,5.499999999999281,164.99999999997843,1.0,False
191,6.366666666666305,5.483333333333514,164.5000000000054,1.0,False
192,6.399999999999636,5.499999999999818,164.99999999999454,1.0,True
193,6.433333333332968,5.483333333333516,164.50000000000549,1.0,False
194,6.466666666666299,5.5166666666663,165.499999999989,1.0,False
195,6.4999999999996305,5.483333333333703,164.50000000001108,1.0,False
196,6.533333333332962,5.483333333333333,164.5,1.0,False
197,6.566666666666293,5.4999999999998135,164.9999999999944,1.0,False
198,6.599999999999625,5.533333333332958,165.99999999998875,1.0,False
199,6.633333333332956,5.516666666666856,165.50000000000568,1.0,False
200,6.666666666666288,5.549999999999621,166.49999999998863,1.0,False
201,6.699999999999619,5.516666666667048,165.50000000001143,1.0,False
202,6.733333333332951,5.583333333332568,167.49999999997704,1.0,False
203,6.766666666666282,5.516666666667436,165.50000000002308,1.0,False
204,6.7999999999996135,5.5166666666666675,165.50000000000003,1.0,False
205,6.833333333332945,5.53333333333314,165.9999999999942,1.0,False
206,6.866666666666276,5.583333333332749,167.49999999998246,1.0,False
207,6.899999999999608,5.583333333333334,167.50000000000003,1.0,False
208,6.933333333332939,5.616666666666273,168.49999999998818,1.0,False
209,6.966666666666271,5.58333333333373,167.5000000000119,1.0,False
210,6.999999999999602,5.599999999999801,167.99999999999403,1.0,True
211,7.0333333333329335,5.6,168.0,1.0,False
212,7.066666666666265,5.583333333333535,167.50000000000603,1.0,False
213,7.099999999999596,5.616666666666264,168.49999999998792,1.0,False
214,7.133333333332928,5.616666666666667,168.5,1.0,False
215,7.166666666666259,5.583333333333741,167.50000000001222,1.0,False
216,7.199999999999591,5.583333333333334,167.50000000000003,1.0,False
217,7.233333333332922,5.5999999999997945,167.99999999999383,1.0,False
218,7.266666666666254,5.58333333333354,167.5000000000062,1.0,False
219,7.299999999999585,5.566666666666874,167.00000000000622,1.0,False
220,7.3333333333329165,5.6333333333325,168.999999999975,1.0,False
221,7.366666666666248,5.633333333333333,169.0,1.0,False
222,7.399999999999579,5.583333333333963,167.50000000001887,1.0,False
223,7.433333333332911,5.649999999999155,169.49999999997465,1.0,False
224,7.466666666666242,5.616666666667092,168.50000000001276,1.0,False
225,7.499999999999574,5.649999999999574,169.4999999999872,1.0,False
226,7.533333333332905,5.600000000000643,168.00000000001927,1.0,False
227,7.5666666666662366,5.633333333332903,168.9999999999871,1.0,False
228,7.599999999999568,5.633333333333333,169.0,1.0,False
229,7.633333333332899,5.649999999999784,169.49999999999352,1.0,False
230,7.666666666666231,5.6666666666664485,169.99999999999346,1.0,False
231,7.699999999999562,5.650000000000219,169.50000000000657,1.0,False
232,7.733333333332894,5.616666666667106,168.5000000000132,1.0,False
233,7.766666666666225,5.699999999998896,170.9999999999669,1.0,False
234,7.799999999999557,5.66666666666711,170.0000000000133,1.0,False
235,7.833333333332888,5.633333333333779,169.00000000001336,1.0,False
236,7.8666666666662195,5.633333333333333,169.0,1.0,False
237,7.899999999999551,5.633333333333333,169.0,1.0,True
238,7.933333333332882,5.666666666666215,169.99999999998644,1.0,False
239,7.966666666666214,5.666666666666666,169.99999999999997,1.0,False
240,7.999999999999545,5.633333333333788,169.00000000001364,1.0,False
241,8.033333333332877,5.649999999999771,169.49999999999312,1.0,False
242,8.066666666666208,5.6916666666660936,170.7499999999828,1.0,True
243,8.09999999999954,5.699999999999885,170.99999999999653,1.0,False
244,8.133333333332871,5.650000000000693,169.5000000000208,1.0,False
245,8.166666666666202,5.699999999999305,170.99999999997914,1.0,False
246,8.199999999999534,5.616666666667831,168.50000000003493,1.0,False
247,8.233333333332865,5.683333333332399,170.49999999997198,1.0,False
248,8.266666666666197,5.6666666666669006,170.00000000000702,1.0,True
249,8.299999999999528,5.633333333333805,169.00000000001415,1.0,False
250,8.33333333333286,5.716666666665481,171.49999999996444,1.0,False
251,8.366666666666191,5.66666666666738,170.0000000000214,1.0,False
252,8.399999999999523,5.6999999999995214,170.99999999998565,1.0,False
253,8.433333333332854,5.699999999999999,170.99999999999997,1.0,False
254,8.466666666666185,5.666666666667148,170.00000000001444,1.0,False
255,8.499999999999517,5.666666666666666,169.99999999999997,1.0,False
256,8.533333333332848,5.68333333333309,170.4999999999927,1.0,False
257,8.56666666666618,5.683333333333334,170.5,1.0,False
258,8.599999999999511,5.666666666666911,170.00000000000733,1.0,False
259,8.633333333332843,5.69999999999951,170.9999999999853,1.0,False
260,8.666666666666174,5.733333333332841,171.99999999998525,1.0,False
261,8.699999999999505,5.683333333334074,170.50000000002223,1.0,False
262,8.733333333332837,5.699999999999752,170.99999999999258,1.0,False
263,8.766666666666168,5.7,171.0,1.0,False
264,8.7999999999995,5.816666666664913,174.4999999999474,1.0,False
265,8.833333333332831,5.683333333335344,170.50000000006034,1.0,False
266,8.866666666666163,5.683333333333334,170.5,1.0,False
267,8.899999999999494,5.708333333332954,171.2499999999886,1.0,True
268,8.933333333332826,5.666666666667302,170.00000000001907,1.0,False
269,8.966666666666157,5.666666666666666,169.99999999999997,1.0,True
270,8.999999999999488,5.650000000000256,169.50000000000767,1.0,False
271,9.03333333333282,5.683333333332822,170.49999999998465,1.0,False
272,9.066666666666151,5.683333333333334,170.5,1.0,False
273,9.099999999999483,5.699999999999742,170.99999999999224,1.0,False
274,9.133333333332814,5.666666666667185,170.00000000001555,1.0,False
275,9.166666666666146,5.69999999999948,170.9999999999844,1.0,False
276,9.199999999999477,5.6750000000003915,170.25000000001174,1.0,True
277,9.233333333332808,5.683333333333202,170.49999999999608,1.0,False
278,9.26666666666614,5.616666666667719,168.50000000003155,1.0,False
279,9.299999999999471,5.7666666666642845,172.99999999992855,1.0,False
280,9.333333333332803,5.7000000000010616,171.00000000003183,1.0,False
281,9.366666666666134,5.766666666665601,172.99999999996803,1.0,False
282,9.399999999999466,5.766666666666667,173.0,1.0,False
283,9.433333333332797,5.7166666666674715,171.50000000002416,1.0,False
284,9.466666666666129,5.716666666666667,171.5,1.0,False
285,9.49999999999946,5.716666666666667,171.5,1.0,False
286,9.533333333332791,5.683333333333874,170.5000000000162,1.0,False
287,9.566666666666123,5.716666666666123,171.4999999999837,1.0,False
288,9.599999999999454,5.733333333333061,171.99999999999181,1.0,False
289,9.633333333332786,5.749999999999726,172.4999999999918,1.0,False
290,9.666666666666117,5.733333333333608,172.00000000000824,1.0,False
291,9.699999999999449,5.766666666666116,172.9999999999835,1.0,False
292,9.73333333333278,5.799999999999448,173.99999999998346,1.0,False
293,9.766666666666111,5.716666666668052,171.50000000004158,1.0,False
294,9.799999999999443,5.76666666666583,172.9999999999749,1.0,False
295,9.833333333332774,5.683333333334732,170.50000000004195,1.0,False
296,9.866666666666106,5.6999999999997195,170.9999999999916,1.0,False
297,9.899999999999437,5.76666666666554,172.9999999999662,1.0,False
298,9.933333333332769,5.733333333333898,172.00000000001694,1.0,False
299,9.9666666666661,5.799999999998863,173.9999999999659,1.0,False
300,9.999999999999432,5.73333333333447,172.0000000000341,1.0,False
301,10.033333333332763,5.766666666666098,172.99999999998295,1.0,False
302,10.066666666666094,5.8166666666658084,174.49999999997425,1.0,False
303,10.099999999999426,5.766666666667527,173.0000000000258,1.0,False
304,10.133333333332757,5.733333333333909,172.00000000001728,1.0,True
305,10.166666666666089,5.749999999999711,172.49999999999133,1.0,False
306,10.19999999999942,5.766666666666377,172.9999999999913,1.0,False
307,10.233333333332752,5.799999999999419,173.99999999998258,1.0,False
308,10.266666666666083,5.816666666666375,174.49999999999125,1.0,False
309,10.299999999999415,5.816666666666666,174.5,1.0,False
310,10.333333333332746,5.766666666667549,173.00000000002646,1.0,False
311,10.366666666666077,5.808333333332596,174.2499999999779,1.0,True
312,10.399999999999409,5.816666666666519,174.49999999999557,1.0,False
313,10.43333333333274,5.8000000000002965,174.0000000000089,1.0,False
314,10.466666666666072,5.7666666666672635,173.0000000000179,1.0,False
315,10.499999999999403,5.73333333333393,172.0000000000179,1.0,False
316,10.533333333332735,5.774999999999254,173.24999999997763,1.0,True
317,10.566666666666066,5.7999999999995495,173.99999999998647,1.0,False
318,10.599999999999397,5.750000000000903,172.5000000000271,1.0,False
319,10.633333333332729,5.783333333332729,173.49999999998187,1.0,False
320,10.66666666666606,5.750000000000606,172.50000000001816,1.0,False
321,10.699999999999392,5.833333333331814,174.99999999995444,1.0,False
322,10.733333333332723,5.816666666666971,174.50000000000912,1.0,False
323,10.766666666666055,5.800000000000305,174.00000000000915,1.0,False
324,10.799999999999386,5.816666666666359,174.49999999999076,1.0,False
325,10.833333333332718,5.833333333333025,174.99999999999073,1.0,False
326,10.866666666666049,5.833333333333333,175.0,1.0,False
327,10.89999999999938,5.833333333333333,175.0,1.0,False
328,10.933333333332712,5.816666666666977,174.50000000000932,1.0,False
329,10.966666666666043,5.7666666666676045,173.00000000002814,1.0,False
330,10.999999999999375,5.8499999999984365,175.4999999999531,1.0,True
331,11.033333333332706,5.800000000000938,174.00000000002814,1.0,False
332,11.066666666666038,5.766666666667295,173.00000000001887,1.0,False
333,11.099999999999369,5.816666666665721,174.49999999997164,1.0,False
334,11.1333333333327,5.883333333332068,176.49999999996203,1.0,False
335,11.166666666666032,5.783333333335236,173.50000000005707,1.0,False
336,11.199999999999363,5.766666666666985,173.00000000000955,1.0,False
337,11.233333333332695,5.883333333331102,176.49999999993304,1.0,False
338,11.266666666666026,5.791666666668425,173.75000000005275,1.0,True
339,11.299999999999358,5.716666666668114,171.5000000000434,1.0,False
340,11.333333333332689,5.749999999999355,172.49999999998064,1.0,False
341,11.36666666666602,5.716666666667313,171.5000000000194,1.0,False
342,11.399999999999352,5.7833333333320365,173.4999999999611,1.0,False
343,11.433333333332683,5.783333333333333,173.5,1.0,False
344,11.466666666666015,5.775000000000164,173.25000000000492,0.8611111044910965,True
345,11.499999999999346,5.7333333333341505,172.00000000002453,0.9999999999972763,False
346,11.533333333332678,5.666666666667974,170.00000000003922,1.0,False
347,11.56666666666601,5.636111111111713,169.0833333333514,1.971756091734278e-11,True
348,11.59999999999934,5.655555555555171,169.66666666665515,0.027777777984189112,True
349,11.633333333332672,5.641666666666942,169.25000000000827,0.08333333581575886,True
350,11.666666666666003,5.611111111111718,168.33333333335156,0.9999999999817789,True
351,11.699999999999335,5.613888888888834,168.416666666665,0.6944444179595812,True
352,11.733333333332666,5.649999999999278,169.49999999997834,0.9999999999938938,False
353,11.766666666665998,5.8333333333296595,174.99999999988978,1.0,False
354,11.79999999999933,5.841666666666499,175.24999999999497,0.9444444179546103,True
355,11.83333333333266,5.816666666667172,174.50000000001515,0.9999999999988779,False
356,11.866666666665992,5.833333333332996,174.99999999998988,1.0,False
357,11.899999999999324,5.750000000001692,172.50000000005076,1.0,False
358,11.933333333332655,5.716666666667345,171.50000000002035,1.0,False
359,11.966666666665986,5.7416666666661555,172.24999999998465,1.0,True
360,11.999999999999318,5.766666666666155,172.99999999998465,1.0,False
361,12.03333333333265,5.83333333333197,174.9999999999591,1.0,False
362,12.06666666666598,5.666666666670094,170.00000000010283,1.0,False
363,12.099999999999312,5.716666666665636,171.49999999996908,1.0,False
364,12.133333333332644,5.766666666665633,172.999999999969,1.0,False
365,12.166666666665975,5.783333333332988,173.49999999998963,1.0,False
366,12.199999999999307,5.683333333335412,170.50000000006236,1.0,False
367,12.233333333332638,5.76666666666493,172.9999999999479,1.0,False
368,12.26666666666597,5.750000000000348,172.50000000001046,1.0,False
369,12.2999999999993,5.799999999998951,173.99999999996854,1.0,False
370,12.333333333332632,5.800000000000001,174.00000000000003,1.0,True
371,12.366666666665964,5.800000000000001,174.00000000000003,1.0,False
372,12.399999999999295,5.783333333333686,173.50000000001057,0.8611111044913111,True
373,12.433333333332627,5.799999999999647,173.99999999998943,0.9999999999970542,False
374,12.466666666665958,5.758333333334221,172.75000000002663,1.0,True
375,12.49999999999929,5.7833333333328,173.499999999984,1.0,False
376,12.533333333332621,5.733333333334399,172.00000000003197,1.0,False
377,12.566666666665952,5.7666666666659525,172.99999999997857,1.0,False
378,12.599999999999284,5.766666666666667,173.0,1.0,False
379,12.633333333332615,5.783333333332974,173.49999999998923,1.0,False
380,12.666666666665947,5.7333333333344125,172.00000000003237,1.0,False
381,12.699999999999278,5.749999999999639,172.49999999998917,1.0,False
382,12.73333333333261,5.75,172.5,1.0,False
383,12.766666666665941,5.799999999998913,173.99999999996737,1.0,False
384,12.799999999999272,5.7500000000010925,172.50000000003277,1.0,False
385,12.833333333332604,5.700000000001095,171.00000000003286,1.0,False
386,12.866666666665935,5.7,171.0,1.0,False
387,12.899999999999267,5.7333333333326,171.999999999978,1.0,False
388,12.933333333332598,5.78333333333223,173.49999999996692,1.0,False
389,12.96666666666593,5.799999999999631,173.99999999998894,1.0,False
390,12.999999999999261,5.716666666668514,171.50000000005542,1.0,False
391,13.033333333332592,5.749999999999261,172.49999999997783,1.0,False
392,13.066666666665924,5.716666666667409,171.50000000002228,1.0,False
393,13.099999999999255,5.749999999999256,172.49999999997766,1.0,False
394,13.133333333332587,5.816666666665174,174.49999999995524,1.0,False
395,13.166666666665918,5.71666666666891,171.5000000000673,1.0,False
396,13.19999999999925,5.766666666665542,172.99999999996626,1.0,False
397,13.233333333332581,5.750000000000376,172.50000000001128,1.0,False
398,13.266666666665913,5.75,172.5,1.0,False
399,13.299999999999244,5.7833333333325765,173.4999999999773,1.0,False
400,13.333333333332575,5.7500000000007585,172.50000000002277,1.0,False
401,13.366666666665907,5.79999999999886,173.9999999999658,1.0,False
402,13.399999999999238,5.783333333333715,173.50000000001145,1.0,False
403,13.43333333333257,5.816666666665903,174.4999999999771,1.0,False
404,13.466666666665901,5.750000000001535,172.50000000004604,1.0,False
405,13.499999999999233,5.783333333332566,173.49999999997698,1.0,False
406,13.533333333332564,5.833333333332182,174.99999999996547,1.0,False
407,13.566666666665895,5.7666666666682085,173.00000000004624,1.0,False
408,13.599999999999227,5.683333333335265,170.50000000005795,1.0,False
409,13.633333333332558,5.733333333332172,171.99999999996515,1.0,False
410,13.66666666666589,5.849999999997284,175.49999999991851,1.0,False
411,13.699999999999221,5.8166666666674445,174.50000000002333,0.8611111044916147,True
412,13.733333333332553,5.783333333334113,173.5000000000234,0.9999999999967508,False
413,13.766666666665884,5.71666666666823,171.5000000000469,1.0,False
414,13.799999999999216,5.766666666665489,172.99999999996467,1.0,False
415,13.833333333332547,5.7500000000003935,172.5000000000118,0.8888888955142503,True
416,13.866666666665878,5.683333333334911,170.50000000004732,0.999999999997371,False
417,13.89999999999921,5.683333333333334,170.5,1.0,False
418,13.933333333332541,5.683333333333334,170.5,1.0,False
419,13.966666666665873,5.716666666665871,171.49999999997613,1.0,False
420,13.999999999999204,5.700000000000397,171.0000000000119,1.0,False
421,14.033333333332536,5.6833333333337315,170.50000000001194,1.0,False
422,14.066666666665867,5.6999999999996,170.99999999998798,1.0,False
423,14.099999999999199,5.783333333331331,173.49999999993994,1.0,False
424,14.13333333333253,5.833333333332129,174.99999999996385,1.0,False
425,14.166666666665861,5.766666666668276,173.0000000000483,1.0,False
426,14.199999999999193,5.766666666666667,173.0,1.0,False
427,14.233333333332524,5.783333333332929,173.49999999998786,1.0,False
428,14.266666666665856,5.799999999999595,173.99999999998784,1.0,False
429,14.299999999999187,5.78333333333374,173.5000000000122,1.0,False
430,14.333333333332519,5.766666666667074,173.00000000001222,1.0,False
