trial_label,n_frames,duration_s,fps_est,confidence_thresh,flagged_pct_final,interpolated_pct,max_interpolated_gap_frames,max_interpolated_gap_s,r_raw_vs_interp_on_measured,rmse_raw_vs_interp_on_measured_mm,r_interp_vs_smooth,rmse_interp_vs_smooth_mm,mae_interp_vs_smooth_mm,nrmse_interp_vs_smooth,psd_total_power_ratio_smooth_over_interp,psd_highfreq_power_ratio_gt3Hz,blink_pit_count,event1_onset_s,event1_baseline_mm,event1_min_mm,event1_amplitude_mm,event1_relative_amplitude,event1_time_to_min_s,event1_latency10_s,event2_onset_s,event2_baseline_mm,event2_min_mm,event2_amplitude_mm,event2_relative_amplitude,event2_time_to_min_s,event2_latency10_s
PLR_Tuna_R_1920x1080_30_3,3321,110.66666666666669,30.0,0.75,0.0,0.8431195423065342,7,0.23333333333333334,0.36468670552381804,0.5283224636165791,0.9846848339913734,0.034920874325094324,0.02563734388666641,0.016117326611581995,0.9273523074674194,0.47594820320480963,1,3.0,5.903809523809523,4.524761904761904,1.3790476190476184,0.23358606226810769,0.16666666666666652,0.0,63.25,5.973333333333333,5.913333333333333,0.05999999999999961,0.010044642857142792,1.9166666666666714,0.01666666666666572
