trial_label,n_frames,duration_s,fps_est,confidence_thresh,flagged_pct_final,interpolated_pct,max_interpolated_gap_frames,max_interpolated_gap_s,r_raw_vs_interp_on_measured,rmse_raw_vs_interp_on_measured_mm,r_interp_vs_smooth,rmse_interp_vs_smooth_mm,mae_interp_vs_smooth_mm,nrmse_interp_vs_smooth,psd_total_power_ratio_smooth_over_interp,psd_highfreq_power_ratio_gt3Hz,blink_pit_count,event1_onset_s,event1_baseline_mm,event1_min_mm,event1_amplitude_mm,event1_relative_amplitude,event1_time_to_min_s,event1_latency10_s,event2_onset_s,event2_baseline_mm,event2_min_mm,event2_amplitude_mm,event2_relative_amplitude,event2_time_to_min_s,event2_latency10_s
PLR_Tuna_R_1920x1080_30_7,3425,114.13333333333333,30.0,0.75,0.0,0.40875912408759124,6,0.2,0.37708563262408706,0.7509624266274324,0.9894456577314015,0.03876391349843408,0.027378815896188173,0.015715100066932736,0.945563710343304,0.48798917492205085,1,3.0,5.698095238095238,4.055238095238095,1.6428571428571432,0.2883168978773191,0.6333333333333337,0.0,63.25,5.84079365079365,5.785714285714286,0.05507936507936417,0.009430116585591064,0.68333333333333,0.01666666666666572
