trial_label,n_frames,duration_s,fps_est,confidence_thresh,flagged_pct_final,interpolated_pct,max_interpolated_gap_frames,max_interpolated_gap_s,r_raw_vs_interp_on_measured,rmse_raw_vs_interp_on_measured_mm,r_interp_vs_smooth,rmse_interp_vs_smooth_mm,mae_interp_vs_smooth_mm,nrmse_interp_vs_smooth,psd_total_power_ratio_smooth_over_interp,psd_highfreq_power_ratio_gt3Hz,blink_pit_count,event1_onset_s,event1_baseline_mm,event1_min_mm,event1_amplitude_mm,event1_relative_amplitude,event1_time_to_min_s,event1_latency10_s,event2_onset_s,event2_baseline_mm,event2_min_mm,event2_amplitude_mm,event2_relative_amplitude,event2_time_to_min_s,event2_latency10_s
average,3321,110.66666666666669,30.0,0.75,0.0,0.0,0,0.0,0.4911130171712677,0.41439275398723957,0.9911152734875248,0.03158826745666713,0.016003216663559933,0.009820186774093409,0.946422484316147,0.634599040385257,0,3.0,5.885079365079365,4.460952380952381,1.4241269841269846,0.24198942712266702,0.7000000000000002,0.0,63.25,5.607301587301587,5.76063492063492,-0.15333333333333332,-0.02734529808073374,1.3833333333333258,
